"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","Appraisal_Date","Utility_Sewer","Utility_Water","Utility_Electric","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","row_num"
"1813",318024012,43938952,2018-11-06,NA,NA,NA,NA,NA,NA,NA,NA,1349,"N","N","N","N","N","N","N",1
"1814",318024023,8559844,2018-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"1815",318027024,4e+05,2018-09-12,"2006-05-02",0.5,2015-11-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1816",318027052,345000,2018-10-22,"2006-05-02",0.6312,2017-06-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1817",318035006,10000,2018-09-20,"2006-05-02",2.09,2017-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1818",318038007,5e+05,2018-05-03,"2006-05-02",1.95,2019-05-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1819",318045026,548700,2018-07-17,"2006-05-02",0.7399,2019-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","Y","N","N","Y","N",1
"1820",318045040,259950,2018-01-09,"2006-05-02",1.13,2019-05-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","Y","N","N","Y","N",1
"1821",318101077,375000,2018-06-21,"2006-05-03",1.03,2015-11-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1822",318111002,43938952,2018-11-06,NA,NA,NA,NA,NA,NA,NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1823",318117003,512500,2018-06-22,NA,NA,NA,NA,NA,NA,NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1824",318133030,6e+05,2018-01-02,NA,NA,NA,NA,NA,NA,NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1825",318135039,1e+05,2018-08-08,"2006-08-01",0.2899,2015-09-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1826",318135046,220000,2018-05-24,"2006-08-01",0.4399,2015-09-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1827",318137002,208000,2018-10-24,"2006-08-01",2.58,2015-09-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1828",318138020,335000,2018-06-27,"2006-08-01",0.5199,2018-06-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1829",318148028,233000,2018-03-12,"2006-08-01",0.5199,2015-12-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","Y","N","N","N","Y","N",1
"1830",318238099,95000,2018-12-08,"2006-08-01",0.4399,2015-09-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1831",318246059,377500,2018-06-26,"2006-08-01",0.61,2015-11-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1832",318247049,210000,2018-06-28,"2006-08-01",1,2019-02-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1833",318251032,282000,2018-10-31,"2006-08-01",0.3719,2015-10-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1834",318255023,299900,2018-06-08,"2006-08-01",1,2015-10-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1835",318345002,290000,2018-08-30,"2001-06-12",2.7,2016-11-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1836",319231014,237500,2018-07-30,"2007-04-01",1,2019-03-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Stream/Creek",5407,"N","N","N","N","N","Y","N",1
"1837",319231077,205500,2018-08-29,"2007-04-01",1.81,2019-03-25,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Stream/Creek",5407,"N","N","N","N","N","Y","N",1
"1838",319234079,387000,2018-04-19,"2007-04-01",1.0764,2015-04-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1839",319234092,320000,2018-12-12,"2007-04-01",0.5,2015-04-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1840",319235035,650000,2018-07-23,"2007-04-01",1.0109,2015-03-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1841",319237013,1605,2018-01-16,"2007-04-01",0.5687,2018-05-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1842",319237036,365000,2018-10-09,"2007-04-01",0.28,2015-03-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1843",319237040,354000,2018-01-26,"2007-04-01",0.36,2018-04-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1844",319246003,1080,2018-07-02,"2007-04-01",0.6172,2019-04-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1845",319247012,384000,2018-04-04,"2007-04-01",0.347,2017-04-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1846",319252055,385000,2018-10-25,"2007-04-01",0.5199,2018-06-25,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1847",319254078,379900,2018-04-17,"2007-04-01",0.086,2015-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Stream/Creek",5407,"N","N","Y","N","N","Y","N",1
"1848",319256006,325500,2018-02-08,"2007-04-01",1.2899,2015-05-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1849",319258067,1800000,2018-12-13,NA,NA,NA,NA,NA,NA,NA,NA,5407,"N","N","Y","N","N","Y","N",1
"1850",319263011,249000,2018-03-29,"2007-04-01",0.4591,2015-04-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1851",319263074,273500,2018-07-27,"2007-04-01",1,2015-05-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1852",319266004,460000,2018-09-17,"2007-04-01",1.4399,2015-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1853",319273058,119000,2018-01-11,"2007-02-01",0.5859,2015-03-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1854",319274139,575000,2018-08-16,"2007-02-01",3.64,2015-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1855",319278037,365000,2018-05-04,"2007-02-01",0.2124,2015-05-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"1856",319292052,335000,2018-01-27,"2007-01-01",0.5793,2015-12-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1857",319292131,627501,2018-07-12,"2007-01-05",1.0996,2015-12-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Lake",5407,"N","N","N","N","N","Y","N",1
"1858",319296011,266500,2018-07-12,"2007-01-01",0.4285,2015-12-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","N","N",1
"1859",319297024,450000,2018-10-15,"2007-01-01",1.2099,2015-12-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","N","N",1
"1860",319338021,581000,2018-06-11,"2006-05-01",0.7899,2015-09-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","Y","N","N","Y","N",1
"1861",319338022,325000,2018-03-24,"2006-05-01",1.0399,2015-09-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","Y","N","N","Y","N",1
"1862",319358006,325000,2018-12-21,"2006-05-01",1.5462,2015-12-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","N","N",1
"1863",319362008,317500,2018-10-13,"2006-05-01",1.0101,2016-01-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1864",319367019,367000,2018-12-21,"2006-05-01",0.3401,2019-06-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1865",320011030,502800,2018-05-08,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","Y","Y","N","N","N","N",1
"1866",320011072,7869000,2018-06-13,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","N","Y","N","N","N","N",1
"1867",320063049,270000,2018-10-08,"2017-01-25",0.1377,2018-01-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"1868",320064177,302500,2018-12-07,"2017-01-25",0.2479,2018-01-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"1869",320084116,4e+05,2018-06-20,"2017-01-14",1.96,2018-08-17,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"1870",320114116,460000,2018-06-29,"2009-05-15",2.71,2019-02-21,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,"WF Stream/Creek",943,"N","N","Y","N","N","Y","N",1
"1871",320123025,355000,2018-04-04,"2009-05-15",0.5739,2019-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","N","N","N","N","N",1
"1872",320131024,289589,2018-01-08,"2004-05-01",0.3799,2011-11-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"1873",320131072,270000,2018-05-29,"2009-05-15",0.4199,2019-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"1874",320134049,363000,2018-04-23,"2009-05-15",4.24,2019-03-13,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,943,"N","Y","N","N","N","Y","N",1
"1875",320135016,385000,2018-06-29,"2009-05-15",1.0001,2019-03-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"1876",318246011,234500,2018-08-17,"2006-08-01",1.0502,2015-11-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1877",318246025,285000,2018-06-08,"2006-08-01",0.9476,2015-11-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1878",318251022,360000,2018-03-12,"2006-08-01",1.0699,2015-10-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1879",318251057,325000,2018-01-08,"2006-08-01",3.88,2015-10-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1880",318252013,510000,2018-03-07,"2001-06-12",1,2016-09-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"1881",318345017,547500,2018-04-19,"2001-06-12",1.95,2018-07-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1882",318357004,50500,2018-04-06,"2001-06-12",2.54,2018-07-09,"SEWER/SEPTIC NO","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1883",318357025,57000,2018-01-29,"2001-06-12",1.2699,2017-01-06,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,1349,"N","N","N","N","N","N","N",1
"1884",318357027,107000,2018-02-12,"2001-06-12",2.54,2017-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","N","N",1
"1885",318358002,90000,2018-03-23,"2001-06-12",2.8,2017-01-10,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,1349,"N","N","N","N","N","N","N",1
"1886",319011009,310000,2018-01-12,"2009-07-15",0.8791,2019-03-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1887",319012020,275000,2018-05-03,"2009-07-15",1,2019-03-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","N","Y","N",1
"1888",319014080,284800,2018-06-21,"2009-07-15",0.35,2019-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","N","Y","N",1
"1889",319023030,350000,2018-04-09,"2009-06-15",0.448,2019-03-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","Y","Y","Y","N",1
"1890",319032033,298480,2018-05-22,"2009-01-02",0.3099,2019-04-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","N","N","N","Y","N",1
"1891",319032059,413000,2018-02-20,"2009-01-02",1.0299,2019-04-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","N","N","N","Y","N",1
"1892",319036009,220000,2018-10-10,"2009-01-02",0.1899,2019-04-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1893",319043117,315000,2018-03-23,NA,NA,NA,NA,NA,NA,NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1894",319045040,341000,2018-10-25,"2018-02-24",0.6083,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1895",319045062,222500,2018-03-02,"2018-02-24",0.2272,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1896",319046015,257500,2018-01-04,"2018-02-24",0.2199,2018-04-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","Y","N","Y","N",1
"1897",319051044,375000,2018-07-20,"2018-02-24",0.4099,2018-04-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","Y","N","Y","N",1
"1898",319052047,257500,2018-09-18,"2018-02-24",0.5509,2018-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","N","N","Y","N",1
"1899",319052074,4e+05,2018-04-04,"2018-02-24",0.3152,2018-05-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","N","N","Y","N",1
"1900",319053072,244000,2018-04-25,"2018-02-24",0.2754,2018-05-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","N","N","Y","N",1
"1901",319054039,333000,2018-03-12,"2018-02-24",0.3399,2018-05-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1902",319056044,275000,2018-10-11,"2018-02-24",0.1148,2018-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","N","N","N","N","Y","N",1
"1903",319061080,9e+05,2018-12-13,NA,NA,NA,NA,NA,NA,NA,NA,5407,"Y","N","N","N","N","Y","N",1
"1904",319065021,29880000,2018-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"1905",319066005,4e+05,2018-12-24,NA,NA,NA,NA,NA,NA,NA,NA,5407,"Y","N","N","N","N","N","N",1
"1906",319081000,248000,2018-05-02,"2007-01-01",0.35,2018-08-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1907",319081009,160000,2018-02-27,"2007-01-01",0.241,2019-06-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"1908",319094190,385000,2018-04-27,"2018-02-24",3.6,2018-02-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","Y","Y","Y","N",1
"1909",319101045,245000,2018-08-22,"2009-12-15",0.2754,2019-04-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","Y","Y","N",1
"1910",319101084,475000,2018-09-04,"2009-12-15",1.61,2019-03-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","Y","Y","N",1
"1911",319103066,360000,2018-05-29,"2009-01-02",0.4183,2019-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"1912",319103076,384500,2018-01-17,"2009-12-15",0.31,2019-03-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","Y","Y","N",1
"1913",319103099,125000,2018-07-16,"2009-01-02",5.33,2019-05-15,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,5407,"N","Y","Y","N","N","Y","N",1
"1914",319114017,377000,2018-10-25,"2009-12-15",2.27,2019-04-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","Y","Y","N",1
"1915",319121010,190000,2018-03-27,"2008-04-13",0.2048,2014-11-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","N","Y","N",1
"1916",320142004,238651,2018-03-27,"2009-01-15",1.91,2019-05-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","Y","N","N","Y","N",1
"1917",320142046,20000,2018-04-27,"2018-01-17",0.1899,2018-02-26,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,943,"N","N","Y","N","Y","Y","N",1
"1918",320142090,1919800,2018-10-19,"2009-01-15",0.9699,2019-03-18,"SEWER/SEPTIC NO","WATER AVAILABLE","POWER AVAILABLE",NA,NA,943,"N","N","Y","N","N","Y","N",1
"1919",320142103,1919800,2018-10-19,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","N","Y","N","N","Y","N",1
"1920",320142104,1919800,2018-10-19,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","N","Y","N","N","Y","N",1
"1921",320144107,396536,2018-11-12,"2009-01-15",0.5399,2019-04-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","Y","N","N","Y","N",1
"1922",320144112,244000,2018-08-08,"2009-01-15",0.9917,2019-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","Y","N","N","Y","N",1
"1923",320151045,517500,2018-11-20,"2018-01-17",2.039,2018-02-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1924",320151214,290000,2018-04-13,"2018-01-17",0.347,2018-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1925",320154066,830000,2018-06-22,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"1926",320154067,830000,2018-06-22,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","Y","Y","Y","N","Y","N",1
"1927",320155016,325000,2018-03-01,"2018-01-17",0.18,2018-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1928",320155017,309000,2018-03-13,"2018-01-17",0.2399,2018-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1929",320155018,339900,2018-05-16,"2018-01-17",0.1399,2018-08-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1930",320155019,240000,2018-11-14,"2018-01-17",0.1399,2018-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","Y","Y","Y","Y","N",1
"1931",320157030,87500,2018-07-19,"2018-01-16",0.1256,2018-08-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1932",320194002,275000,2018-08-07,"2017-01-20",0.1377,2018-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","N","Y","N",1
"1933",320204145,2200,2018-07-10,"2018-01-21",0.2038,2018-01-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1934",320211057,312000,2018-12-06,"2018-01-15",0.5165,2018-03-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1935",320211074,295000,2018-02-21,"2018-01-16",0.179,2018-04-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1936",320211095,60800,2018-12-21,"2018-01-16",0.218,2018-04-18,"SEWER/SEPTIC AVAIL","WATER NO","POWER AVAILABLE",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1937",320212043,315000,2018-11-30,"2018-01-15",0.2582,2018-05-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1938",320212053,355000,2018-08-06,"2018-01-15",0.1503,2018-05-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1939",320213114,220000,2018-08-24,"2018-01-22",0.1136,2018-04-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1940",320214042,235000,2018-06-14,"2018-01-22",0.158,2019-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"1941",320214167,1e+06,2018-07-17,NA,NA,NA,NA,NA,NA,NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1942",320214168,151000,2018-04-13,"2018-01-23",0.2073,2018-01-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1943",320214178,275000,2018-12-10,"2018-01-22",0.2493,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1944",320217002,290000,2018-02-05,"2018-01-22",0.1377,2018-04-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1945",320218012,338450,2018-04-23,"2018-01-23",0.1219,2018-08-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1946",320218013,363000,2018-06-04,"2018-01-23",0.1148,2018-08-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1947",320218016,380300,2018-05-02,"2018-01-23",0.1148,2018-08-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","Y","Y","Y","N",1
"1948",320222012,250000,2018-08-29,"2018-01-16",0.1864,2018-03-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"1949",320222128,375000,2018-08-08,"2018-01-16",0.5834,2018-03-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"1950",320241028,2e+05,2018-07-03,"2009-01-15",0.6899,2019-05-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"1951",320241700,450000,2018-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
