Parcel_Number,sale_price,Sale_Date,Land_Economic_Area,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,withInSewerImprovement,near_firestation,near_healthcare,near_libraries,near_policestation,near_schools,near_waterplants,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
6023090330,335000,2018-08-24,2008-04-14,0.1363,0,0,6433,0,1,1,0,0,1,0,1835,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2000
6023110140,439950,2018-09-13,2008-08-14,0.2276,0,0,6433,1,0,0,0,0,1,0,2390,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2000
6023132150,315000,2018-03-05,2008-01-13,0.115,0,0,6433,1,1,0,0,0,1,0,2382,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2000
6023132260,358500,2018-06-15,2008-01-13,0.1147,0,0,6433,1,1,0,0,0,1,0,2295,1,6,5,1,0,0,0,1,0,1,2,4,2.5,2000
6023132480,340000,2018-04-24,2008-01-13,0.1303,0,0,6433,1,1,0,0,0,1,0,1874,1,6,5,0,0,0,1,1,0,1,2,3,3,2001
6023133560,106529,2018-09-24,2008-01-13,0.1286,0,0,6433,1,1,0,0,0,1,0,2143,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2000
6023160090,354000,2018-12-03,2008-08-14,0.15310000000000001,0,0,6433,0,0,0,0,0,1,0,2190,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2000
6023200050,279900,2018-05-02,2001-06-03,0.2417,0,0,214,0,1,1,1,1,1,1,2207,1,6,5,0,0,0,1,1,0,1,2,4,2.75,2002
6023230150,295000,2018-07-05,2006-07-01,0.2163,0,0,6433,0,1,0,0,0,1,0,1782,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2000
6023250160,296600,2018-03-09,2008-05-13,0.1202,0,0,6433,0,0,0,0,0,0,0,1352,1,6,5,0,0,0,1,1,0,1,1,3,2,2001
6023260310,321500,2018-01-12,2009-06-02,0.1797,0,0,6433,0,0,1,0,0,1,0,2102,1,6,5,0,0,0,1,1,0,1,2,4,2.75,2000
6023270060,346900,2018-11-30,2005-01-05,0.1767,0,0,6433,0,0,0,0,0,1,1,2126,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023270070,383000,2018-05-08,2005-01-05,0.1766,0,0,6433,0,0,0,0,0,1,1,2322,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
6023270200,320000,2018-08-01,2005-01-05,0.2047,0,0,6433,0,0,0,0,0,1,1,2140,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023270360,325000,2018-02-06,2005-01-05,0.1998,0,0,1428,0,0,0,0,0,1,1,1764,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2001
6023270700,350000,2018-05-16,2005-01-05,0.2393,0,0,6433,0,0,0,0,0,1,1,2806,1,6,5,1,0,0,1,1,0,1,2,4,2.5,2001
6023290050,270500,2018-03-06,2006-05-03,0.1495,0,0,1043,0,1,0,0,0,1,0,1416,1,6,5,0,0,0,1,1,0,1,1,3,2,2002
6023290450,273500,2018-06-25,2006-05-03,0.1398,0,0,1043,0,1,0,0,0,1,0,1162,1,6,5,0,0,0,1,1,0,1,1,3,2,2002
6023290870,275000,2018-08-29,2006-05-03,0.1207,0,0,1043,0,1,0,0,0,1,0,1672,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2000
6023290920,271000,2018-07-17,2006-05-03,0.1207,0,0,1043,0,1,0,0,0,1,0,1384,1,6,5,0,0,0,1,1,0,1,1,3,2,2001
6023291300,319000,2018-08-23,2006-05-03,0.1249,0,0,1043,0,1,0,0,0,1,0,1826,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
6023330060,305000,2018-11-02,2006-07-01,0.1565,0,0,6433,0,1,0,0,0,1,0,1802,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023330100,307000,2018-11-09,2006-07-01,0.2019,0,0,6433,0,1,0,0,0,1,0,1802,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023340040,329900,2018-10-25,2008-06-13,0.1902,0,0,6433,0,0,0,0,0,1,0,1780,1,6,5,0,0,0,1,1,0,1,1,3,2,2001
6023340510,275000,2018-09-19,2008-06-13,0.1979,0,0,6433,0,0,1,1,1,1,0,1919,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023340560,290000,2018-03-22,2008-06-13,0.128,0,0,6433,0,0,1,1,1,1,0,2074,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023360030,325500,2018-07-25,2008-12-03,0.1165,0,0,6433,0,0,0,0,0,1,0,1970,1,6,5,0,0,0,1,1,0,1,2,0,2.5,2001
6023360040,350000,2018-03-13,2008-12-03,0.1544,0,0,6433,0,0,0,0,0,1,0,2308,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2000
6023371070,317500,2018-09-10,2006-07-01,0.2647,0,0,1043,0,1,0,0,0,1,0,2098,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2000
6023371120,338000,2018-02-12,2006-07-01,0.1696,0,0,1043,0,1,0,0,0,1,0,2398,1,6,5,0,0,0,1,1,0,1,2,3,3,2001
6023371160,339900,2018-05-29,2006-07-01,0.1696,0,0,1043,0,1,0,0,0,1,0,2381,1,6,5,0,0,0,1,1,0,1,2,3,3,2001
6023390140,349900,2018-08-06,2005-01-05,0.2744,0,0,6433,0,0,0,0,0,0,0,2357,1,6,5,0,0,0,1,1,0,1,2,3,2.75,2001
6023410270,390500,2018-10-04,2005-01-05,0.2152,0,0,6433,0,0,0,0,0,0,0,2573,1,6,5,0,0,0,1,1,0,1,2,4,3,2002
6023420050,300000,2018-06-07,2008-05-13,0.1731,0,0,6433,0,1,0,0,0,1,0,1416,1,6,5,0,0,0,1,1,0,1,1,3,2,2001
6023420090,327500,2018-06-25,2008-05-13,0.2123,0,0,6433,0,0,0,0,0,1,0,1774,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023440560,300000,2018-07-03,2008-05-13,0.1811,0,0,6433,0,1,0,0,0,1,0,1164,1,6,4,0,0,0,1,1,0,1,1,3,2,2001
6023450120,320000,2018-04-17,2008-10-01,0.0545,0,0,6433,0,0,1,0,0,1,0,1876,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2002
6023450630,310000,2018-03-21,2008-10-01,0.1511,0,1,6433,0,0,1,0,0,1,0,1531,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
6023460200,344950,2018-08-07,2008-10-01,0.0956,0,0,6433,0,0,1,0,0,1,0,2191,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6023480130,280000,2018-12-05,2005-10-01,0.1083,0,0,1043,0,1,0,0,0,1,0,1488,1,6,5,0,0,0,0,1,0,0,1,3,2,2001
6023480650,288000,2018-02-06,2005-10-01,0.0899,0,0,1043,0,1,0,0,0,1,0,2216,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6023490120,355000,2018-07-19,2008-08-14,0.1563,0,0,6433,0,0,0,0,0,1,0,2212,1,6,6,0,0,0,1,1,0,1,2,3,2.5,2003
6023530520,343000,2018-12-19,2008-02-14,0.1524,0,0,6433,0,0,0,0,0,1,0,2469,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023530530,350000,2018-12-11,2008-02-14,0.1524,0,0,6433,0,0,0,0,0,1,0,3214,1,6,5,0,0,0,1,1,0,1,2,5,2.5,2002
6023540180,280000,2018-01-11,2006-07-01,0.185,0,0,6433,1,1,1,0,0,1,0,1416,1,6,5,0,0,0,1,1,0,1,1,3,2,2002
6023540650,310000,2018-08-06,2006-07-01,0.206,0,0,6433,0,1,1,0,0,1,0,1802,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6023541010,320000,2018-11-27,2006-07-01,0.1886,0,0,6433,0,1,1,0,0,1,0,1793,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023560080,420000,2018-04-11,2007-04-02,0.2164,0,0,6433,0,0,0,0,0,1,0,2513,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2001
6023690280,354500,2018-05-08,2008-05-13,0.2896,0,0,6433,0,0,0,0,0,0,0,2697,1,6,5,0,0,0,1,1,0,1,2,3,2.75,2002
6023690590,363500,2018-06-11,2008-05-13,0.1771,0,0,6433,0,0,0,0,0,0,0,2338,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
6023700390,325000,2018-08-13,2008-05-13,0.1357,0,0,6433,0,0,0,1,1,1,0,1488,1,6,5,0,0,0,0,1,0,0,1,3,2,2001
6023700450,330000,2018-04-12,2008-05-13,0.1371,0,0,6433,0,0,0,1,1,1,0,2714,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2001
6023740160,330000,2018-04-09,2008-05-13,0.1201,0,0,6433,0,0,0,0,0,0,0,2222,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6023750720,449950,2018-02-05,2008-08-14,0.1695,0,0,6433,1,1,0,0,0,1,0,2679,1,6,6,0,0,0,1,1,0,1,2,3,2.5,2003
6023751140,505000,2018-05-09,2008-08-14,0.1609,0,0,6433,1,1,0,0,0,1,0,3088,1,6,7,0,0,0,1,1,0,1,2,4,2.5,2003
6023760340,399967,2018-12-27,2008-01-13,0.1386,0,0,6433,1,1,0,0,0,1,0,2890,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2004
6023762770,284450,2018-10-10,2008-01-13,0.1049,0,0,6433,1,1,0,0,0,1,0,1498,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2002
6023762970,360000,2018-06-14,2008-01-13,0.1033,0,0,6433,1,1,0,0,0,1,0,2448,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
6023763430,337700,2018-08-13,2008-01-13,0.1033,0,0,6433,1,1,0,0,0,1,0,1874,1,6,5,0,0,0,1,1,0,1,2,4,3,2002
6023771510,295000,2018-10-16,2008-01-13,0.1214,0,0,6433,1,1,0,0,0,1,0,1503,1,6,5,0,0,0,1,1,0,1,1,3,2,2003
6023800020,410000,2018-07-24,2009-06-01,0.1279,0,0,4215,0,1,0,0,0,1,1,2305,1,6,6,0,0,0,1,1,0,1,2,3,2.5,2002
6023870110,299000,2018-08-16,2006-05-03,0.1038,0,0,1043,0,0,0,0,0,0,0,1480,1,6,5,0,0,0,1,1,0,1,1,3,2,2003
6023870440,300000,2018-05-02,2006-05-03,0.109,0,0,1043,0,0,0,0,0,0,0,1802,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023900210,345000,2018-06-13,2008-05-13,0.1331,0,0,6433,0,0,0,0,0,0,0,2678,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
6023930170,315000,2018-08-19,2006-07-01,0.1084,0,0,1043,0,1,0,0,0,1,0,1908,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023960110,330000,2018-09-25,2008-02-14,0.1129,0,0,6433,0,1,0,0,0,1,0,2210,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
6023960130,300000,2018-01-25,2008-02-14,0.1324,0,0,6433,0,1,0,0,0,1,0,1932,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2003
6023960150,385000,2018-06-07,2008-02-14,0.18,0,0,6433,0,1,0,0,0,1,0,2509,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023970020,358500,2018-08-16,2008-04-14,0.1591,0,0,6433,0,1,1,0,0,1,0,2671,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2002
6023970110,437950,2018-08-30,2008-04-14,0.2988,0,0,6433,0,1,1,0,0,1,0,2978,1,6,5,0,0,0,1,1,0,1,2,5,2.5,2002
6023980400,312300,2018-10-26,2007-04-02,0.1235,0,0,6433,0,1,0,0,0,1,0,3033,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023980470,319900,2018-10-09,2007-04-02,0.1191,0,0,6433,0,1,0,0,0,1,0,2064,1,6,5,0,0,0,1,1,0,0,2,3,2.25,2003
6023980610,360500,2018-09-07,2007-04-02,0.1148,0,0,6433,0,1,0,0,0,1,0,3033,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6023990230,313000,2018-06-11,2007-04-02,0.1309,0,0,6433,0,0,0,0,0,1,0,2064,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2003
6024010120,272600,2018-05-25,2008-06-13,0.0929,0,0,6433,0,0,1,1,1,1,0,1782,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
6024010180,275000,2018-03-27,2008-06-13,0.1098,0,0,6433,0,0,1,1,1,1,0,1277,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2003
6024020500,280000,2018-08-30,2008-06-13,0.0609,0,0,6433,0,0,1,1,1,1,0,1478,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024020530,270000,2018-09-24,2008-06-13,0.0719,0,0,6433,0,0,1,1,1,1,0,1312,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024020670,263000,2018-09-14,2008-06-13,0.0738,0,0,6433,0,0,1,1,1,1,0,1277,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6024020690,263000,2018-07-26,2008-06-13,0.0707,0,0,6433,0,0,1,1,1,1,0,1277,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2002
6024021110,297500,2018-09-14,2008-06-13,0.0619,0,0,6433,0,0,1,1,1,1,0,1576,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024050270,397000,2018-04-18,2009-06-02,0.1333,0,0,6433,0,1,1,0,0,1,0,2124,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2003
6024061260,335000,2018-10-26,2005-10-01,0.2601,0,0,1043,0,0,0,0,0,1,0,2216,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2003
6024061580,362500,2018-09-26,2005-10-01,0.2436,0,0,1043,0,0,0,0,0,1,0,3057,1,6,5,0,0,0,1,1,0,0,2,4,2.5,2003
6024070080,340750,2018-10-18,2008-04-14,0.12,0,0,6433,0,0,0,0,0,1,0,2231,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2003
6024100410,317000,2018-11-07,2007-04-02,0.1228,0,0,6433,0,0,0,0,0,0,0,1638,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2003
6024100510,289900,2018-05-14,2007-04-02,0.1061,0,0,6433,0,0,0,0,0,0,0,1354,1,6,5,0,0,0,0,1,0,1,1,3,2,2003
6024140200,415000,2018-10-17,2008-08-14,0.21,0,0,6433,0,0,0,0,0,1,0,2888,1,6,8,0,0,0,1,1,0,1,2,3,2.5,2005
6024160080,435000,2018-05-18,2008-05-13,0.11,0,0,6433,0,1,0,0,0,1,0,1888,1,6,5,0,1,1,1,1,0,1,2,4,3.25,2017
6024180010,308000,2018-04-03,2006-07-01,0.1,0,0,1043,0,0,0,0,0,1,0,1822,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024180100,305000,2018-05-21,2006-07-01,0.1,0,0,1043,0,0,0,0,0,1,0,2089,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2003
6024180110,305000,2018-09-12,2006-07-01,0.1,0,0,1043,0,0,0,0,0,1,0,1822,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024210060,273000,2018-04-06,2006-07-01,0.10780000000000001,0,0,1043,0,1,0,0,0,1,0,1352,1,6,5,0,0,0,1,1,0,1,1,3,2,2003
6024230260,340000,2018-06-22,2004-04-01,0.1454,0,0,4215,0,1,0,1,0,1,0,1748,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2003
6024250010,289950,2018-12-19,2006-07-01,0.1087,0,0,1043,0,0,0,0,0,1,0,1774,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2003
6024270430,263000,2018-09-12,2005-10-01,0.1199,0,0,1043,0,1,0,0,0,1,0,1494,1,6,5,0,0,0,0,1,0,0,1,2,2,2004
6024270500,325000,2018-04-09,2005-10-01,0.0943,0,0,1043,0,1,0,0,0,1,0,2198,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2004
6024290180,465500,2018-07-23,2009-06-02,0.1563,0,0,6433,0,0,1,0,0,1,0,3236,1,6,7,0,0,0,1,1,0,1,2,4,2.5,2004
6024310170,285000,2018-03-30,2008-01-13,0.1148,0,0,6433,1,1,0,0,0,1,0,2230,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2004
6024310230,349500,2018-06-12,2008-01-13,0.1192,0,0,6433,1,1,0,0,0,1,0,3209,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2004
6024311390,315000,2018-06-20,2008-01-13,0.0984,0,0,6433,1,1,0,0,0,1,0,1900,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2004
6024311430,303000,2018-03-27,2008-01-13,0.1019,0,0,6433,1,1,0,0,0,1,0,1830,1,6,5,0,0,0,0,1,0,1,2,3,2.25,2004
6024311600,271000,2018-05-02,2008-01-13,0.1221,0,0,6433,1,1,0,0,0,1,0,1900,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2004
6024350120,314000,2018-02-21,2009-06-02,0.0918,0,0,6433,0,0,1,0,0,1,0,2186,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024350430,328000,2018-07-17,2009-06-02,0.0826,0,0,6433,0,0,1,0,0,1,0,1903,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2004
6024390050,505888,2018-05-01,2008-11-01,0.4591,0,0,6433,0,0,0,0,0,1,0,2304,1,6,7,0,0,0,1,1,0,1,2,3,2.5,2005
6024400340,315000,2018-10-18,2006-07-01,0.1093,0,0,1043,0,0,0,0,0,1,0,2305,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2003
6024400370,294700,2018-10-10,2006-07-01,0.1093,0,0,1043,0,0,0,0,0,1,0,2305,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2004
6024420140,265950,2018-01-30,2008-05-13,0.093,0,0,6433,0,0,0,0,0,0,0,1325,1,6,5,0,0,0,0,1,0,0,2,3,2.5,2004
6024470090,310000,2018-07-17,2007-04-02,0.1125,0,0,6433,0,0,0,0,0,1,0,1803,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2004
6024470190,308500,2018-05-25,2007-04-02,0.0963,0,0,6433,0,0,0,0,0,1,0,2020,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2004
6024490510,323500,2018-04-23,2008-04-14,0.1057,0,0,6433,0,0,0,0,0,1,0,1936,1,6,5,0,0,0,1,1,0,1,2,4,3.5,2004
6024520080,450000,2018-02-15,2009-06-02,0.227,0,0,6433,0,0,1,0,0,1,0,2872,1,6,7,0,0,0,1,1,0,1,2,3,2.5,2004
6024520140,470000,2018-06-25,2009-06-02,0.1722,0,0,6433,0,0,1,0,0,1,0,2781,1,6,7,0,0,0,1,1,0,1,2,4,2.75,2004
6024530820,290000,2018-09-06,2001-06-03,0.1928,0,0,214,0,1,1,1,1,1,1,1756,1,6,5,0,0,0,1,1,0,1,2,3,2.25,2004
6024530830,282500,2018-08-24,2001-06-03,0.1928,0,0,214,0,1,1,1,1,1,1,1744,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2004
6024530890,305000,2018-05-14,2001-06-03,0.1928,0,0,214,0,1,1,1,1,1,1,2319,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2005
6024570150,260000,2018-05-02,2001-06-03,0.26,0,0,214,0,1,1,1,1,1,1,1582,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2009
6024580220,302000,2018-05-15,2006-05-03,0.23,0,0,1043,0,0,0,0,0,0,0,1994,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2004
6024600160,380000,2018-10-04,2006-07-01,0.1841,0,0,1043,0,1,0,0,0,1,0,2482,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024610260,460000,2018-11-19,2008-08-14,0.21,0,0,6433,1,0,0,0,0,1,0,3045,1,6,6,0,0,0,1,1,0,1,2,3,2.5,2004
6024610350,489000,2018-11-14,2008-08-14,0.22,0,0,6433,1,0,0,0,0,1,0,3224,1,6,6,0,0,0,1,1,0,1,2,5,2.75,2005
6024610650,493000,2018-01-22,2008-08-14,0.18,0,0,6433,1,0,0,0,0,1,0,3346,1,6,7,0,0,0,0,1,0,3,2,4,2.5,2005
6024610870,449500,2018-05-01,2008-08-14,0.29,0,0,6433,1,0,0,0,0,1,0,3048,1,6,6,0,0,0,1,1,0,1,2,4,3,2004
6024611050,360675,2018-10-11,2008-08-14,0.18,0,0,6433,1,0,0,0,0,1,0,2958,1,6,6,0,0,0,1,1,0,1,2,4,3,2005
6024611700,500000,2018-09-10,2008-08-14,0.23,0,0,6433,1,0,0,0,0,1,0,3006,1,6,7,0,0,0,1,1,0,2,2,3,2.5,2004
6024640140,300000,2018-10-22,2007-04-02,0.16,0,0,6433,0,0,0,0,0,1,0,1607,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2004
6024651800,305000,2018-06-13,2008-01-13,0.11,0,0,6433,1,1,0,0,0,1,0,1680,1,6,5,0,0,0,0,1,0,0,2,3,2.5,2005
6024651850,335000,2018-05-19,2008-01-13,0.17,0,0,6433,1,1,0,0,0,1,0,2295,1,6,5,0,0,0,1,1,0,0,2,4,2.5,2005
6024651860,363100,2018-09-06,2008-01-13,0.16,0,0,6433,1,1,0,0,0,1,0,2468,1,6,5,0,0,0,1,1,0,1,2,4,2.25,2005
6024651890,356000,2018-06-28,2008-01-13,0.15,0,0,6433,1,1,0,0,0,1,0,2822,1,6,5,0,0,0,1,1,0,1,2,5,3,2005
6024652200,407000,2018-01-29,2008-01-13,0.14,0,0,6433,1,1,0,0,0,1,0,4104,1,6,5,0,0,0,1,1,0,2,2,4,3.25,2005
6024653690,315000,2018-04-25,2008-01-13,0.11,0,0,6433,1,1,0,0,0,1,0,2295,1,6,5,0,0,0,1,1,0,0,2,4,2.5,2005
6024662340,364500,2018-04-03,2008-01-13,0.14,0,0,6433,1,1,0,0,0,1,0,3026,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2005
6024662370,440000,2018-01-03,2008-01-13,0.14,0,0,6433,1,1,0,0,0,1,0,4064,1,6,5,0,0,0,1,1,0,2,2,5,3.5,2005
6024662730,326000,2018-03-28,2008-01-13,0.19,0,0,6433,1,1,0,0,0,1,0,2330,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2005
6024664070,360000,2018-03-26,2008-01-13,0.11,0,0,6433,1,1,0,0,0,1,0,2822,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2005
6024664700,298500,2018-08-21,2008-01-13,0.11,0,0,6433,1,1,0,0,0,1,0,1900,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2005
6024670560,340000,2018-08-15,2006-07-01,0.1,0,0,6433,0,1,0,0,0,1,0,2667,1,6,5,0,0,0,1,1,0,1,2,5,2.5,2004
6024680020,292500,2018-09-25,2008-05-13,0.1066,0,0,6433,0,0,0,1,0,0,0,1773,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024680380,319999,2018-03-02,2008-05-13,0.1034,0,0,6433,0,0,0,1,0,0,0,1772,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2004
6024680390,312500,2018-06-26,2008-05-13,0.0987,0,0,6433,0,0,0,1,0,0,0,1640,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024780120,532875,2018-11-14,2008-03-14,0.3165,0,0,6433,0,0,1,1,1,1,0,2851,1,6,6,0,0,0,1,1,0,1,2,3,2.5,2005
6024790080,399950,2018-08-17,2004-05-01,0.0943,0,0,4215,0,1,0,0,0,0,0,2364,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2007
6024791380,363000,2018-01-04,2004-05-01,0.101,0,0,4215,0,1,0,0,0,1,0,2490,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024820850,298850,2018-10-08,2008-10-14,0.08,0,0,6433,0,1,0,0,0,1,0,1524,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2005
6024821480,305000,2018-06-14,2008-10-14,0.07,0,0,6433,0,1,0,0,0,1,0,1977,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2005
6024821870,280000,2018-06-25,2008-10-14,0.08,0,0,6433,0,1,0,0,0,1,0,1554,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2006
6024822210,384950,2018-02-21,2008-10-14,0.11,0,0,6433,0,1,0,0,0,1,0,2582,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024870360,289000,2018-03-23,2006-07-01,0.0652,0,0,6433,0,1,0,0,0,1,0,1962,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2005
6024871200,235000,2018-03-06,2006-07-01,0.062,0,0,6433,0,1,0,0,0,1,0,1865,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2005
6024871740,277000,2018-10-23,2006-07-01,0.062,0,0,6433,0,1,0,0,0,1,0,1717,1,6,5,0,0,0,1,1,0,0,2,3,2.5,2005
6024880210,300000,2018-04-23,2007-04-02,0.0781,0,0,6433,0,0,0,0,0,1,0,2148,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2005
6024880430,318000,2018-06-26,2007-04-02,0.096,0,0,6433,0,0,0,0,0,1,0,2148,1,6,5,0,0,0,1,1,0,1,2,3,2.5,2007
6024900140,355000,2018-01-04,2008-08-14,0.2242,0,0,6433,0,0,0,0,0,1,0,2482,1,6,5,0,0,0,1,1,0,1,2,5,2.5,2005
6024900300,415000,2018-05-29,2008-08-14,0.154,0,0,6433,0,0,0,0,0,1,0,2771,1,6,6,0,0,0,1,1,0,1,2,4,2.5,2005
6024920060,353000,2018-09-26,2009-06-02,0.0767,0,0,6433,0,0,1,0,0,1,0,1878,1,6,5,0,0,0,1,1,0,1,2,3,2.25,2005
6024930120,310000,2018-03-06,2007-04-02,0.1214,0,0,6433,0,0,0,0,0,1,0,2072,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2005
6024980441,322500,2018-06-27,2008-01-13,0.0826,0,0,6433,1,1,0,0,0,1,0,2164,1,6,5,0,0,0,1,1,0,2,2,3,2.5,2015
6024981150,305000,2018-09-05,2008-01-13,0.0814,0,0,6433,1,1,0,0,0,1,0,2101,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2006
6024981880,380000,2018-04-24,2008-01-13,0.1337,0,0,6433,1,1,0,0,0,1,0,2072,1,6,5,0,0,0,1,1,0,1,2,4,2.5,2010
6024982080,280000,2018-10-04,2008-01-13,0.0725,0,0,6433,1,1,0,0,0,1,0,2039,1,6,5,0,0,0,0,1,0,1,2,3,2.5,2005
6024982300,299999,2018-04-10,2008-01-13,0.0728,0,0,6433,1,1,0,0,0,1,0,2300,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2007
6024982310,295000,2018-09-21,2008-01-13,0.0728,0,0,6433,1,1,0,0,0,1,0,2289,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2006
6024982330,277000,2018-04-16,2008-01-13,0.0728,0,0,6433,1,1,0,0,0,1,0,2300,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2006
6024982590,300000,2018-10-10,2008-01-13,0.0723,0,0,6433,1,1,0,0,0,1,0,2162,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2006
6024990190,396000,2018-05-02,2004-05-01,0.1056,0,0,4215,0,1,0,0,0,1,0,2562,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2005
6024991210,400000,2018-12-27,2004-05-01,0.0972,1,0,4215,0,1,0,0,0,1,0,2492,1,6,5,0,0,0,1,1,0,1,2,4,2.75,2006
6024991240,399950,2018-01-14,2004-05-01,0.0916,1,0,4215,0,1,0,0,0,1,0,2668,1,6,5,0,0,0,0,1,0,1,2,4,2.5,2006
