"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","square_feet","condition","quality","attic_finished_square_feet","basement_square_feet","basement_finished_square_feet","porch_square_feet","attached_garage_square_feet","detached_garage_square_feet","fireplaces","stories","bedrooms","bathrooms","year_built"
"528",220012195,285000,2018-09-12,2017-09-01,0.1636,"0","0",1351,"0","0","0","0","0","1","0",1598,"6","3","0","0","0","1","0","0",1,1,3,1,1978
"529",220014091,303750,2018-09-28,2017-09-01,0.1515,"0","0",1351,"0","1","1","0","0","1","0",1520,"6","4","0","0","0","0","0","0",0,1.5,4,1.75,1971
"530",220014100,280000,2018-09-21,2017-09-01,0.1377,"0","0",1351,"0","1","1","0","0","1","0",879,"6","4","1","0","0","0","1","0",1,1,3,1,1990
"531",220014106,264130,2018-08-21,2017-09-01,0.1515,"0","0",1351,"0","1","1","0","0","1","0",780,"6","4","0","1","1","0","0","0",1,1,2,1,1973
"532",220014122,278500,2018-11-13,2017-09-01,0.1515,"0","0",1351,"0","1","1","0","0","1","0",1120,"5","4","0","0","0","1","0","0",1,1,3,1.5,1979
"533",220014127,227000,2018-05-02,2017-09-01,0.1377,"0","0",1351,"0","1","1","0","0","1","0",1300,"6","4","0","0","0","0","0","0",1,1,3,1,1982
"534",220018007,407500,2018-10-12,2017-09-01,0.2226,"0","0",1351,"0","1","1","0","0","1","0",1530,"6","5","0","1","1","0","0","0",0,1,4,2.5,1995
"535",220033122,542500,2018-01-09,2015-08-04,0.2815,"1","0",1351,"0","1","0","1","0","1","0",1931,"6","5","0","0","0","1","1","0",2,1,3,1.75,1985
"536",220048009,402000,2018-12-03,2015-08-04,0.1515,"0","0",1351,"0","1","0","0","0","1","0",2121,"6","5","0","0","0","1","1","0",1,2,3,2.25,1987
"537",122327009,425000,2018-11-06,2010-04-04,1.4599,"0","0",451,"0","0","0","0","0","0","0",2041,"6","5","0","0","0","1","1","0",1,1,3,2,2007
"538",122327011,165000,2018-02-16,2010-04-04,1.4799,"0","0",451,"0","0","0","0","0","0","0",1008,"6","7","0","0","0","1","0","0",0,1,2,1,1984
"539",122357043,564500,2018-03-30,2012-06-05,1.2199,"0","0",451,"0","0","0","0","0","0","0",3166,"6","3","0","0","0","0","0","0",1,3,4,2.75,1987
"540",122358002,325000,2018-11-30,2012-06-05,2.18,"0","0",451,"0","1","0","0","0","0","0",2028,"4","5","0","1","1","1","1","0",2,2,4,2.25,1976
"541",122366002,423000,2018-06-01,2012-06-05,1.9199,"0","0",451,"0","1","0","0","0","0","0",1650,"6","4","0","0","0","0","0","0",2,1,3,2.75,1998
"542",217026012,246200,2018-02-21,2001-06-13,3.2,"0","0",176,"0","0","0","0","0","0","0",1376,"6","5","0","0","0","1","0","0",0,1,3,2,2003
"543",217027004,123325,2018-12-03,2001-06-13,1.5199,"0","0",176,"0","0","0","0","0","0","0",1104,"6","3","0","0","0","0","0","0",1,1,3,1,1981
"544",217038025,282500,2018-04-24,2001-06-13,1.1299,"0","0",176,"0","0","0","0","0","0","0",1926,"6","5","0","0","0","1","1","0",0,1,3,2,2013
"545",217101008,378000,2018-11-06,2001-06-01,4.98,"0","0",176,"0","0","0","0","0","0","0",3191,"6","3","0","0","0","1","0","0",1,3,5,3.25,2005
"546",217116004,315000,2018-12-07,2001-06-13,1.0199,"0","0",176,"0","0","0","0","0","0","0",1610,"6","5","0","0","0","1","1","0",0,2,4,2.5,2016
"547",217118009,307000,2018-07-11,2001-06-13,1,"0","0",176,"0","0","0","0","0","0","0",1488,"6","5","0","0","0","0","1","1",0,1,3,2,2015
"548",217142024,119945,2018-10-01,2001-06-01,5.02,"0","1",176,"0","0","0","0","0","0","0",1664,"6","3","0","0","0","0","0","0",1,2,3,1.75,1992
"549",217146039,225000,2018-05-23,2001-06-01,1.2399,"0","0",176,"0","0","0","0","0","0","0",1500,"6","4","0","0","0","0","0","0",1,2,3,1,1998
"550",217215014,369900,2018-05-09,2001-06-01,2.138,"0","0",176,"0","0","0","0","0","1","0",2700,"6","5","0","0","0","0","0","0",1,2,3,2,2011
"551",217216027,630000,2018-07-12,2001-06-01,1.2534,"0","1",176,"0","1","0","0","0","1","0",4530,"6","8","0","0","0","0","0","0",1,2,3,2.5,1994
"552",217218010,220000,2018-03-29,2001-06-01,1.2,"0","0",176,"0","1","0","0","0","1","0",1352,"6","5","0","0","0","1","0","0",1,1,3,2,1996
"553",217227007,3e+05,2018-02-22,2001-06-01,1.2399,"1","1",176,"0","1","0","0","0","1","0",2526,"6","4","0","0","0","0","0","0",1,1,3,1.75,2002
"554",217227010,260000,2018-08-08,2001-06-01,1.0459,"0","0",176,"0","1","0","0","0","1","0",2446,"6","4","0","0","0","0","0","0",1,1,3,1.5,2004
"555",217232024,395000,2018-02-12,2001-06-01,5.09,"0","0",176,"0","0","0","0","0","0","0",2776,"6","5","0","0","0","1","1","0",1,2,5,2.5,2007
"556",217251013,450000,2018-08-08,2001-06-01,6.3,"0","1",176,"0","0","0","0","0","0","0",3124,"6","5","0","0","0","0","0","0",0,4,4,2.5,2014
"557",217285040,180000,2018-05-11,2001-06-01,1.48,"0","0",176,"0","1","0","0","0","1","0",1440,"6","3","0","0","0","0","0","0",1,1,3,2,1985
"558",217285072,309500,2018-08-24,2001-06-01,0.45,"0","0",176,"0","1","0","0","0","1","0",1536,"6","5","0","1","1","1","0","0",1,1,3,2.75,2002
"559",218344031,295000,2018-03-26,2001-06-13,5,"0","0",18,"0","1","0","0","1","1","0",3296,"5","4","0","0","0","0","0","0",1,1.5,3,1.75,1986
"560",218346008,175000,2018-03-13,2001-06-13,0.6899,"0","0",18,"0","1","0","0","1","1","0",1248,"6","3","0","1","0","1","0","0",0,1,3,1.75,1984
"561",218352009,410000,2018-08-16,2001-06-13,4.64,"0","0",18,"0","1","0","0","1","1","0",2496,"6","5","0","0","0","0","0","0",0,2,3,2,2012
"562",219114128,187500,2018-10-31,2014-03-01,0.1377,"0","0",46,"1","0","1","0","0","1","0",930,"6","4","0","0","0","0","1","0",1,1,2,1,1970
"563",219118001,386670,2018-02-20,2014-11-02,0.482,"0","0",46,"1","0","1","0","0","1","0",3000,"6","6","0","0","0","1","1","0",2,1.5,5,2.75,1988
"564",219118040,312500,2018-01-26,2014-11-02,0.8145,"0","1",46,"1","0","1","1","0","1","0",1632,"6","5","0","0","0","1","0","1",1,1,2,1.5,1982
"565",219123036,240000,2018-05-30,2014-03-01,0.3799,"0","1",46,"1","0","1","0","0","1","0",1776,"5","4","1","0","0","1","1","0",2,1.5,3,1,1958
"566",219164000,487000,2018-09-25,2014-09-01,1.5716,"0","0",46,"0","1","1","1","0","1","0",2724,"6","6","0","0","0","0","0","0",1,2,4,4.25,1986
"567",219211025,188500,2018-06-22,2014-03-01,0.0946,"0","0",46,"0","1","1","1","0","1","0",732,"6","4","0","0","0","0","0","0",0,1,2,1,1998
"568",219211026,245000,2018-12-19,2014-03-01,0.0918,"0","0",46,"0","1","1","1","0","1","0",1280,"6","4","0","0","0","1","1","0",0,2,3,1.5,2018
"569",219211063,250000,2018-04-18,2014-03-01,0.2295,"0","0",46,"0","1","1","1","0","1","0",1922,"6","5","0","0","0","1","0","0",1,1,3,1.75,1977
"570",219212097,270000,2018-04-25,2014-03-01,0.1147,"0","0",46,"0","1","1","1","0","1","0",1584,"6","4","0","0","0","0","0","0",0,1,3,3,1977
"571",219221035,173500,2018-03-05,2014-03-01,0.1435,"0","0",46,"0","1","0","0","0","1","0",739,"6","3","0","0","0","0","0","0",0,1,2,1,1991
"572",219221067,171000,2018-07-02,2014-03-01,0.26,"0","0",46,"0","0","0","0","0","1","0",975,"6","4","0","0","0","1","1","0",1,1,3,1,1985
"573",219221153,215000,2018-03-16,2014-03-01,0.935,"0","0",46,"0","1","1","1","0","1","0",2009,"6","3","0","0","0","0","0","0",0,1,2,1,1960
"574",220012185,340000,2018-06-21,2017-09-01,0.4609,"0","0",1351,"0","0","0","0","0","1","0",1612,"6","4","0","0","0","0","0","0",1,1,2,1,1972
"575",220012236,403000,2018-06-07,2016-06-02,0.1446,"0","0",1351,"0","1","1","0","1","1","0",1656,"6","5","0","0","0","0","0","0",0,2,2,1,2009
"576",220014005,255000,2018-01-31,2017-09-01,0.1429,"0","0",1351,"0","1","1","0","0","1","0",1404,"6","2","0","0","0","0","0","0",0,1,2,1,1976
"577",220014019,218000,2018-10-03,2017-09-01,0.0809,"0","0",1351,"0","1","1","0","0","1","0",688,"6","4","1","0","0","1","0","0",0,1,2,1,1959
"578",220014143,274000,2018-06-13,2017-09-01,0.1515,"0","0",1351,"0","1","1","0","0","1","0",1530,"6","5","0","0","0","0","0","0",0,1.5,2,1,1968
"579",220018001,278000,2018-11-27,2017-09-01,0.2106,"0","0",1351,"0","1","1","0","0","1","0",1815,"6","4","0","0","0","1","0","0",0,1,4,2,1987
"580",220033216,550000,2018-04-03,2015-08-04,0.365,"1","0",1351,"0","1","0","0","0","1","0",2273,"6","4","0","0","0","0","0","0",1,1,5,2.75,1977
"581",220034017,499000,2018-10-23,2015-08-04,0.1768,"1","0",1351,"0","1","0","1","0","1","0",1587,"6","5","0","0","0","1","0","0",1,1,2,1.75,1998
"582",220037031,675000,2018-06-19,2015-08-04,0.2479,"1","0",1351,"0","1","0","1","0","1","0",2680,"6","7","0","1","1","1","0","0",1,2,5,3.25,1990
"583",220044204,399000,2018-05-03,2015-08-04,0.2289,"0","0",1351,"0","0","0","0","0","1","0",1190,"6","5","0","1","1","1","1","0",1,1,5,1.75,1995
"584",220077013,455000,2018-09-05,2012-05-01,1.4329,"0","0",1351,"0","0","0","0","0","0","0",2142,"6","5","0","0","0","1","1","0",1,2,3,2.5,1993
"585",220091059,565000,2018-06-28,2015-10-01,0.2066,"0","0",1351,"0","0","0","0","0","1","0",1832,"6","5","1","1","1","1","0","0",1,1,3,1.75,2006
"586",220091158,360000,2018-03-22,2015-10-01,0.5699,"0","0",1351,"1","0","0","0","0","1","0",1176,"6","5","1","0","0","0","1","0",1,1,2,1.5,1975
"587",220072058,3e+05,2018-05-21,2012-05-01,4.85,"1","0",1351,"0","1","0","0","0","0","0",1332,"6","3","0","0","0","1","0","0",1,1.5,2,1,1956
"588",220091100,529000,2018-02-12,2015-10-01,0.2439,"0","0",1351,"1","0","0","0","0","1","0",1455,"6","5","0","1","1","1","0","0",1,1,4,2.75,2004
"589",220094050,387000,2018-02-28,2015-07-01,0.2462,"0","0",1351,"1","1","0","1","1","1","0",1780,"6","5","0","0","0","0","1","0",1,1,3,2.5,1992
"590",220095033,518000,2018-04-23,2015-10-01,0.45,"0","0",1351,"1","0","0","0","0","1","0",2896,"6","5","0","0","0","1","1","0",2,2,6,4.5,1993
"591",220102098,425000,2018-09-10,2015-10-01,0.2595,"0","0",1351,"1","1","0","1","1","1","0",1441,"6","5","1","0","0","1","1","0",1,1,3,1.75,1998
"592",220102111,409950,2018-12-13,2015-10-01,0.2571,"1","0",1351,"1","0","0","0","0","1","0",1261,"6","5","0","1","1","1","0","1",1,1,2,1.75,1975
"593",220102130,331500,2018-05-29,2015-10-01,0.2181,"0","0",1351,"1","0","0","1","1","1","0",1458,"6","4","0","0","0","1","0","0",1,1,3,1.5,1977
"594",220104096,341000,2018-06-22,2015-07-01,0.2267,"0","0",1351,"0","1","1","1","1","1","0",1316,"6","5","0","0","0","1","1","0",1,1,3,1.75,1985
"595",220104109,369900,2018-03-21,2015-07-01,0.2199,"0","0",1351,"0","1","1","1","1","1","0",1748,"6","5","0","0","0","1","1","0",1,2,3,2.75,1994
"596",220135037,240000,2018-01-26,2017-12-01,0.148,"0","0",1351,"0","0","0","0","1","1","0",1112,"6","3","0","0","0","0","0","0",0,1,2,2,2004
"597",220144007,5e+05,2018-04-09,2015-01-01,0.45,"0","0",1351,"0","0","0","0","0","0","0",2752,"6","5","0","0","0","1","1","0",0,2,5,2.5,2005
"598",220151082,334450,2018-12-27,2015-07-01,0.21,"0","0",1351,"0","1","1","1","1","1","0",1708,"6","5","0","0","0","1","1","0",1,1,3,1.75,1982
"599",220151101,380000,2018-08-16,2015-07-01,0.3951,"0","0",1351,"0","1","1","1","1","1","0",2130,"6","4","0","0","0","0","1","0",2,1,4,4,1985
"600",220151223,442500,2018-04-24,2015-07-01,0.3699,"0","0",1351,"0","1","1","1","1","1","0",2040,"6","5","0","0","0","1","1","0",1,2,4,2,1992
"601",220152041,395000,2018-07-17,2015-07-01,0.2754,"0","0",1351,"0","1","1","1","1","1","0",1881,"6","5","0","0","0","1","1","0",2,2,4,1.75,1990
"602",220152079,385000,2018-06-13,2015-07-01,0.58,"0","0",1351,"0","1","1","1","1","1","0",1432,"6","5","0","1","0","1","0","0",1,1,4,2.25,1982
"603",220153027,164000,2018-11-15,2015-05-01,0.3,"0","0",1351,"0","1","1","1","1","1","0",1724,"6","3","0","0","0","1","1","0",0,2,3,2,1961
"604",220153080,405000,2018-11-29,2015-05-01,0.33,"0","0",1351,"0","1","1","1","1","1","0",1846,"6","4","0","0","0","1","0","0",1,1,3,1,1979
"605",220153118,382000,2018-08-23,2015-05-01,0.2203,"0","0",1351,"0","1","1","1","1","1","0",1344,"6","5","0","1","1","1","0","0",1,1,3,1.75,1984
"606",220153159,449000,2018-11-29,2015-05-01,0.3243,"0","0",1351,"0","1","1","1","1","1","0",1890,"6","4","0","0","0","0","0","0",2,1,4,2,1983
"607",220154069,440000,2018-05-11,2015-05-01,0.36,"0","0",1351,"0","1","1","1","1","1","0",2170,"6","5","0","0","0","1","1","0",1,1.5,3,2.5,1978
"608",220155031,532500,2018-02-22,2015-07-01,0.3799,"0","0",1351,"0","1","1","1","1","1","0",3422,"6","5","0","0","0","1","1","0",2,2,4,2.5,1984
"609",220156044,380000,2018-01-25,2015-07-01,0.425,"0","0",1351,"0","1","1","1","1","1","0",2199,"6","4","0","0","0","0","0","0",1,1,3,2.25,1980
"610",220234214,219000,2018-09-27,2015-04-18,0.5,"0","0",1351,"0","0","0","0","0","1","0",1406,"5","2","0","0","0","0","0","0",0,1,2,1,1964
"611",220237009,610000,2018-06-28,2015-04-18,1.1699,"0","1",1351,"0","0","0","0","0","1","0",2268,"6","7","0","1","1","1","1","0",1,1.5,4,2.5,1996
"612",220237024,548000,2018-10-10,2015-04-18,0.298,"0","0",1351,"0","0","0","0","0","1","0",2585,"6","6","0","0","0","1","1","0",1,2,4,2.5,2018
"613",220237025,545000,2018-05-24,2015-04-18,0.298,"0","0",1351,"0","0","0","0","0","1","0",2311,"6","6","0","0","0","1","1","0",1,2,4,2.5,2018
"614",219034050,660000,2018-09-11,2014-06-01,0.3581,"0","1",46,"1","0","1","1","0","1","0",1874,"6","6","0","0","0","0","0","0",1,1,4,1.75,1986
"615",219037014,525000,2018-10-22,2014-08-01,0.2322,"0","0",46,"1","1","1","1","0","1","0",2705,"6","6","0","1","1","1","1","0",1,2,6,2.75,2001
"616",219052036,292000,2018-07-31,2013-09-02,0.3872,"0","0",46,"0","0","0","1","1","1","0",2202,"6","3","0","0","0","0","0","0",0,2,5,2.5,1986
"617",219053046,203000,2018-09-26,2013-08-02,0.33,"0","0",46,"1","0","0","1","1","1","0",1595,"6","3","0","0","0","1","1","0",2,1,4,2,1996
"618",219056013,260000,2018-09-11,2013-08-02,0.25,"0","0",46,"0","0","1","1","1","1","0",1520,"6","5","0","0","0","1","1","0",1,2,3,1.75,1993
"619",219103043,305000,2018-10-15,2014-04-01,0.4993,"0","0",46,"1","1","0","0","0","1","0",1374,"6","4","0","0","0","0","0","0",2,2,3,1.75,1972
"620",219115003,2e+05,2018-04-05,2014-11-04,0.3599,"0","0",46,"1","0","1","1","0","1","0",1383,"6","5","0","0","0","1","1","0",1,1,3,1.75,1990
"621",219141028,375000,2018-03-27,2014-03-01,0.65,"0","0",46,"1","0","0","0","0","1","0",2344,"2","4","0","0","0","1","1","0",1,2,5,2,1970
"622",219142072,410000,2018-08-14,2014-11-04,0.35,"0","0",46,"1","0","0","0","0","1","0",2292,"6","6","0","0","0","1","1","0",1,1.5,3,2.5,1995
"623",219211022,195000,2018-04-09,2014-03-01,0.1309,"0","0",46,"0","1","1","1","0","1","0",1008,"6","3","0","0","0","0","1","0",0,1,2,2,1976
"624",219212079,359000,2018-06-22,2014-03-01,0.1997,"0","0",46,"0","1","1","1","0","1","0",1794,"6","5","0","0","0","0","1","0",0,1,2,2,2018
"625",219212126,5e+05,2018-12-07,2014-03-02,0.1951,"0","1",46,"0","1","1","1","0","1","0",2474,"6","4","0","0","0","0","0","0",1,1,3,1.5,1977
"626",220012020,431400,2018-07-27,2016-06-02,0.1157,"0","0",1351,"0","1","0","0","0","1","0",2267,"6","4","0","0","0","0","0","0",1,1.5,2,2.75,1975
"627",220014033,195000,2018-12-05,2017-09-01,0.0809,"0","0",1351,"0","1","1","0","0","1","0",748,"6","3","0","0","0","1","0","0",0,1,2,1,1970
"628",220014083,386500,2018-07-09,2017-09-01,0.2354,"0","0",1351,"0","1","1","0","0","1","0",1492,"6","4","0","0","0","0","0","0",1,1.5,4,2,1980
"629",220014094,360000,2018-01-31,2017-09-01,0.173,"0","0",1351,"0","1","1","0","0","1","0",1196,"6","5","1","0","0","1","1","0",1,1,3,1.5,1993
"630",220034043,403500,2018-04-12,2015-08-04,0.2045,"0","0",1351,"0","1","0","1","0","1","0",1466,"6","5","0","1","1","1","0","0",1,1,3,2.25,1985
"631",220035007,358500,2018-06-05,2015-08-04,0.1879,"0","0",1351,"0","1","0","1","0","1","0",1758,"6","5","0","0","0","1","1","0",1,2,3,2.25,1987
"632",220035009,375000,2018-11-02,2015-08-04,0.2393,"0","0",1351,"0","1","0","1","0","1","0",1824,"6","5","0","0","0","1","1","0",1,1,3,1.75,1995
"633",220238078,310000,2018-07-18,2017-01-19,0.3886,"0","0",1351,"0","0","0","0","0","1","0",2747,"6","5","0","0","0","0","0","0",1,1,5,2.25,1992
"634",220246008,360000,2018-02-21,2017-12-01,0.2399,"0","0",1351,"0","1","0","1","0","1","0",2478,"6","3","0","0","0","0","0","0",0,1,6,4.5,1986
"635",220251182,255000,2018-05-30,2017-01-19,0.2224,"0","0",1351,"0","0","0","0","0","1","0",896,"6","3","0","0","0","0","0","0",0,1,3,1.75,1995
"636",220253027,250000,2018-11-15,2017-01-19,0.1899,"0","0",1351,"0","0","0","0","0","1","0",1126,"6","4","0","0","0","0","1","0",1,1,4,2,1980
"637",220254058,145000,2018-09-21,2017-01-19,0.1699,"0","0",1351,"0","0","0","0","0","1","0",1068,"5","3","0","0","0","1","0","1",0,1,2,2,1973
"638",220255024,105211,2018-10-18,2017-01-19,0.1959,"0","0",1351,"0","0","0","0","0","1","0",1478,"6","5","0","0","0","1","0","0",0,1,3,1.75,1996
"639",220258011,240500,2018-01-16,2017-01-19,0.1897,"0","0",1351,"0","0","0","0","0","1","0",1768,"6","4","0","0","0","1","0","0",1,1,3,1.5,1971
"640",220271074,585000,2018-03-27,2015-03-05,0.4389,"0","0",1351,"0","0","0","0","0","1","0",3335,"6","5","0","0","0","1","1","0",2,2,6,5,2002
"641",221054167,450000,2018-07-11,2011-11-21,2.2469,"0","1",1054,"0","0","0","0","0","1","0",1632,"6","2","0","0","0","0","0","0",1,1,2,1.75,1981
"642",221184085,657000,2018-05-17,2012-06-05,0.5599,"0","0",1054,"0","0","1","1","0","1","0",3054,"6","6","0","0","0","1","1","0",2,2,3,2.5,2011
"643",221188071,425000,2018-11-29,2012-06-05,0.528,"0","0",1054,"0","0","0","1","0","1","0",1934,"6","6","0","0","0","1","1","0",1,1,3,2,2003
"644",221196003,525000,2018-06-13,2012-06-05,0.6199,"0","0",1054,"0","1","0","0","0","1","0",2826,"6","5","0","0","0","1","1","0",1,1,6,3.5,1988
"645",221198019,438400,2018-07-26,2012-06-05,0.9299,"0","0",1054,"0","0","1","1","0","1","0",2275,"6","5","0","0","0","1","1","0",1,2,3,2.5,1994
"646",221318015,485000,2018-06-06,2012-06-03,0.4199,"1","0",1054,"0","0","0","0","0","0","0",1700,"6","5","0","0","0","1","1","0",1,1,3,1.75,1985
"647",220104069,302500,2018-08-13,2015-07-01,0.2066,"0","0",1351,"0","1","1","1","1","1","0",899,"6","4","0","0","0","1","0","1",0,1,2,1,1982
"648",220151069,450000,2018-06-04,2015-07-01,0.25,"0","0",1351,"0","1","1","1","1","1","0",1578,"6","6","0","1","1","1","0","0",1,1,3,3,1998
"649",220153043,490000,2018-05-16,2015-05-01,0.6887,"0","0",1351,"0","1","1","1","1","1","0",1625,"6","5","1","1","1","1","0","0",1,1,4,2.75,1974
"650",220186041,642000,2018-05-16,2012-05-01,1.0199,"0","0",1351,"0","0","0","0","0","0","0",2642,"6","6","1","0","0","1","1","0",1,1,3,2.5,2015
"651",220246032,287500,2018-06-21,2017-12-01,0.1399,"0","0",1351,"0","1","0","1","0","0","0",1709,"6","4","0","0","0","1","0","0",1,2,3,2,1992
"652",220247002,289500,2018-09-11,2017-01-19,0.1835,"0","0",1351,"0","0","0","0","0","1","0",1344,"6","5","0","0","0","1","1","0",1,1,3,1.75,2007
"653",220251045,250000,2018-03-15,2017-01-19,0.1147,"0","0",1351,"0","1","0","1","0","1","0",1160,"6","4","0","0","0","0","0","0",0,1,3,2,2017
"654",220253022,237500,2018-12-27,2017-01-19,0.23,"0","0",1351,"0","0","0","0","0","1","0",1280,"6","5","0","0","0","0","0","0",1,2,3,1.75,1984
"655",220261013,345000,2018-06-27,2017-01-19,0.51,"0","0",1351,"0","0","0","0","0","1","0",1610,"6","4","0","0","0","0","0","0",0,2.5,4,1.75,1995
"656",220262016,591000,2018-06-14,2013-08-17,0.4017,"0","0",1351,"0","0","0","0","0","1","0",2524,"6","7","0","0","0","1","1","0",1,2,3,2.75,2010
"657",220267014,415000,2018-04-02,2013-08-17,0.28,"0","0",1351,"1","0","0","0","0","1","0",2510,"6","5","0","0","0","1","1","0",1,2,3,2.25,1989
"658",220271014,390000,2018-05-29,2013-08-17,1.2741,"0","1",1351,"1","0","0","0","0","1","0",1684,"6","5","0","0","0","1","1","0",1,1,3,2,2002
"659",220274026,229000,2018-03-12,2013-07-01,0.2399,"0","0",1351,"1","0","0","0","0","1","0",1188,"6","5","0","0","0","1","1","0",1,1,3,1.5,1980
"660",220274054,365000,2018-10-12,2013-07-01,0.33,"0","0",1351,"1","0","0","0","0","1","0",1367,"6","4","0","1","0","0","1","0",1,1,2,1,2000
"661",220278003,650000,2018-07-24,2013-08-17,0.7317,"0","1",1351,"1","0","0","0","0","1","0",3196,"6","6","0","0","0","1","0","1",1,2,4,2.75,1991
"662",220331026,285000,2018-03-19,2014-06-03,0.245,"0","0",1351,"1","1","1","0","0","1","0",1650,"6","5","0","0","0","1","1","0",0,1,4,2,1977
"663",220334010,280000,2018-11-19,2014-06-03,0.2195,"0","0",1351,"1","1","1","0","0","1","0",995,"6","4","0","0","0","1","0","1",0,1,4,2,1985
"664",220334045,375000,2018-12-19,2014-06-03,0.3994,"0","0",1351,"1","1","1","0","0","1","0",2434,"6","5","0","0","0","1","0","0",1,1.5,4,3.25,1982
"665",220341129,250000,2018-04-10,2013-02-14,0.1939,"0","0",1351,"1","1","0","0","0","1","0",1440,"6","4","0","0","0","0","0","0",0,1,3,1,1980
"666",220344032,290000,2018-06-21,2014-12-01,0.13,"0","0",1351,"1","0","1","0","0","1","0",1298,"6","5","0","0","0","1","1","0",1,1,3,1.5,1973
"667",220345001,176000,2018-09-14,2013-02-14,0.3902,"0","0",1351,"1","0","0","0","0","1","0",1394,"4","3","0","0","0","1","0","0",1,1,3,1,1962
"668",220035010,350000,2018-06-20,2015-08-04,0.1983,"0","0",1351,"0","1","0","1","0","1","0",2164,"6","5","0","0","0","1","1","0",1,2,3,2.25,1987
"669",220035025,208500,2018-08-23,2015-08-04,0.1743,"0","0",1351,"0","1","0","1","0","1","0",1710,"6","5","0","0","0","1","1","0",1,2,3,1.75,1987
"670",220044098,415000,2018-03-28,2015-08-04,0.218,"0","0",1351,"0","0","0","0","0","1","0",2538,"6","4","0","0","0","0","0","0",2,2,2,1,1990
"671",220044227,379900,2018-02-15,2015-08-04,0.2479,"0","0",1351,"0","0","0","0","0","1","0",2038,"6","4","0","0","0","0","0","0",2,2,3,1.75,1973
"672",220072022,468040,2018-06-18,2012-05-01,1,"1","0",1351,"0","1","0","0","0","0","0",2565,"6","6","0","0","0","1","1","0",1,1,4,3,1998
"673",220072055,289800,2018-06-21,2012-05-01,0.3787,"0","0",1351,"0","1","0","0","0","0","0",2384,"6","5","0","0","0","0","0","0",0,1,3,2,1998
"674",220077016,475000,2018-07-25,2012-05-01,1.2086,"0","0",1351,"0","0","0","0","0","0","0",1993,"6","5","0","0","0","1","1","0",1,2,3,2.5,1995
"675",220091119,303000,2018-06-25,2015-10-01,0.284,"0","0",1351,"1","0","0","0","0","1","0",1392,"6","5","0","0","0","1","1","0",1,1,3,1.5,1981
"676",220094039,281400,2018-04-27,2015-07-01,0.2534,"0","0",1351,"1","1","0","1","1","1","0",1240,"6","4","0","0","0","1","0","1",1,1,2,2,1976
"677",220095011,434000,2018-03-19,2015-10-01,0.3139,"0","0",1351,"0","0","0","0","0","1","0",1220,"6","4","0","1","1","1","1","0",2,1,4,3,1988
